left daughter	right daughter	split var	split point	status	prediction	nodeid	treeid
72	73	num.authors.topic_07	20.5	1	NA	57	318
74	75	auth.increase_06	15	1	NA	58	318
0	0	NA	0	-1	1	59	318
0	0	NA	0	-1	0	60	318
76	77	attention.level.contrib_05	0.001754	1	NA	61	318
78	79	auth.increase_07	7.5	1	NA	62	318
80	81	num.displays_07	1117	1	NA	63	318
82	83	number.total.disc_05	4	1	NA	64	318
0	0	NA	0	-1	0	65	318
84	85	avg.auths.per.disc_04	33.25	1	NA	66	318
0	0	NA	0	-1	0	67	318
0	0	NA	0	-1	1	68	318
0	0	NA	0	-1	0	69	318
86	87	num.new.disc_01	4.5	1	NA	70	318
0	0	NA	0	-1	1	71	318
88	89	attention.level.author_03	0.003163	1	NA	72	318
0	0	NA	0	-1	1	73	318
90	91	num.displays_07	2866	1	NA	74	318
0	0	NA	0	-1	0	75	318
0	0	NA	0	-1	0	76	318
92	93	avg.auths.per.disc_05	3.6436785	1	NA	77	318
94	95	avg.auths.per.disc_03	44.5	1	NA	78	318
0	0	NA	0	-1	0	79	318
96	97	num.new.disc_04	0.5	1	NA	80	318
0	0	NA	0	-1	0	81	318
98	99	num.authors.topic_00	2.5	1	NA	82	318
0	0	NA	0	-1	0	83	318
0	0	NA	0	-1	0	84	318
0	0	NA	0	-1	0	85	318
0	0	NA	0	-1	1	86	318
0	0	NA	0	-1	0	87	318
0	0	NA	0	-1	1	88	318
0	0	NA	0	-1	1	89	318
0	0	NA	0	-1	1	90	318
0	0	NA	0	-1	1	91	318
0	0	NA	0	-1	1	92	318
0	0	NA	0	-1	1	93	318
0	0	NA	0	-1	0	94	318
0	0	NA	0	-1	0	95	318
0	0	NA	0	-1	0	96	318
0	0	NA	0	-1	0	97	318
0	0	NA	0	-1	0	98	318
0	0	NA	0	-1	0	99	318
2	3	number.total.disc_07	2.5	1	NA	1	319
4	5	num.displays_02	1452	1	NA	2	319
6	7	num.displays_05	1974.5	1	NA	3	319
8	9	num.displays_03	694.5	1	NA	4	319
10	11	num.authors.topic_01	13.5	1	NA	5	319
12	13	num.displays_02	1195	1	NA	6	319
14	15	avg.auths.per.disc_00	4.0277775	1	NA	7	319
16	17	attention.level.contrib_07	0.006905	1	NA	8	319
18	19	num.displays_07	1787.5	1	NA	9	319
20	21	num.displays_03	2075	1	NA	10	319
0	0	NA	0	-1	1	11	319
22	23	num.displays_07	996.5	1	NA	12	319
0	0	NA	0	-1	0	13	319
24	25	avg.disc.length_07	20.07563	1	NA	14	319
26	27	attention.level.author_05	0.00906	1	NA	15	319
28	29	num.new.disc_02	7	1	NA	16	319
0	0	NA	0	-1	0	17	319
30	31	num.authors.topic_03	19.5	1	NA	18	319
0	0	NA	0	-1	0	19	319
32	33	avg.auths.per.disc_03	6.5	1	NA	20	319
34	35	attention.level.author_07	0.001428	1	NA	21	319
0	0	NA	0	-1	0	22	319
0	0	NA	0	-1	0	23	319
0	0	NA	0	-1	1	24	319
36	37	num.displays_05	2662	1	NA	25	319
38	39	num.displays_03	11098.5	1	NA	26	319
40	41	burstiness_05	0.9017855	1	NA	27	319
42	43	attention.level.contrib_07	6.95e-05	1	NA	28	319
0	0	NA	0	-1	1	29	319
44	45	auth.increase_02	13	1	NA	30	319
0	0	NA	0	-1	1	31	319
46	47	num.displays_00	1874	1	NA	32	319
0	0	NA	0	-1	0	33	319
48	49	avg.auths.per.disc_06	5.1666665	1	NA	34	319
50	51	num.new.disc_02	3.5	1	NA	35	319
0	0	NA	0	-1	0	36	319
52	53	burstiness_03	0.4522725	1	NA	37	319
54	55	atomic.containers_07	58.5	1	NA	38	319
0	0	NA	0	-1	1	39	319
56	57	avg.auths.per.disc_05	3.3583335	1	NA	40	319
0	0	NA	0	-1	0	41	319
58	59	attention.level.contrib_01	6.85e-05	1	NA	42	319
60	61	num.authors.topic_07	1.5	1	NA	43	319
62	63	avg.disc.length_02	103.666668	1	NA	44	319
0	0	NA	0	-1	1	45	319
0	0	NA	0	-1	0	46	319
0	0	NA	0	-1	1	47	319
64	65	atomic.containers_07	3.5	1	NA	48	319
0	0	NA	0	-1	1	49	319
66	67	num.displays_03	11972.5	1	NA	50	319
0	0	NA	0	-1	0	51	319
0	0	NA	0	-1	1	52	319
0	0	NA	0	-1	0	53	319
68	69	avg.auths.per.disc_07	2.4166665	1	NA	54	319
0	0	NA	0	-1	1	55	319
0	0	NA	0	-1	0	56	319
70	71	auth.increase_05	6.5	1	NA	57	319
72	73	num.displays_03	376	1	NA	58	319
74	75	contribution.sparseness_02	0.011447	1	NA	59	319
76	77	contribution.sparseness_06	0.0205395	1	NA	60	319
78	79	atomic.containers_01	44	1	NA	61	319
80	81	num.displays_01	988	1	NA	62	319
0	0	NA	0	-1	0	63	319
0	0	NA	0	-1	1	64	319
0	0	NA	0	-1	0	65	319
82	83	attention.level.contrib_03	0.0007345	1	NA	66	319
0	0	NA	0	-1	0	67	319
0	0	NA	0	-1	0	68	319
84	85	avg.disc.length_01	91.666668	1	NA	69	319
0	0	NA	0	-1	1	70	319
86	87	auth.increase_01	61	1	NA	71	319
88	89	atomic.containers_06	1.5	1	NA	72	319
90	91	num.displays_02	338.5	1	NA	73	319
92	93	contribution.sparseness_02	0.010124	1	NA	74	319
0	0	NA	0	-1	0	75	319
0	0	NA	0	-1	0	76	319
0	0	NA	0	-1	0	77	319
94	95	num.displays_04	205	1	NA	78	319
0	0	NA	0	-1	0	79	319
96	97	auth.increase_05	8	1	NA	80	319
98	99	avg.disc.length_03	7.75	1	NA	81	319
0	0	NA	0	-1	1	82	319
0	0	NA	0	-1	1	83	319
0	0	NA	0	-1	1	84	319
0	0	NA	0	-1	0	85	319
0	0	NA	0	-1	1	86	319
0	0	NA	0	-1	1	87	319
0	0	NA	0	-1	0	88	319
0	0	NA	0	-1	0	89	319
0	0	NA	0	-1	0	90	319
0	0	NA	0	-1	0	91	319
0	0	NA	0	-1	0	92	319
0	0	NA	0	-1	1	93	319
0	0	NA	0	-1	0	94	319
0	0	NA	0	-1	0	95	319
0	0	NA	0	-1	0	96	319
0	0	NA	0	-1	1	97	319
0	0	NA	0	-1	0	98	319
0	0	NA	0	-1	0	99	319
2	3	number.total.disc_05	1.5	1	NA	1	320
4	5	atomic.containers_00	0.5	1	NA	2	320
6	7	num.displays_04	2333.5	1	NA	3	320
8	9	num.displays_05	1767.5	1	NA	4	320
10	11	num.authors.topic_04	2.5	1	NA	5	320
12	13	num.displays_06	1535.5	1	NA	6	320
14	15	num.authors.topic_04	18.5	1	NA	7	320
16	17	attention.level.author_04	0.000778	1	NA	8	320
18	19	num.displays_03	5799.5	1	NA	9	320
20	21	num.displays_06	2299.5	1	NA	10	320
22	23	num.displays_05	1483.5	1	NA	11	320
24	25	num.displays_02	1152.5	1	NA	12	320
26	27	num.displays_07	2625.5	1	NA	13	320
28	29	avg.auths.per.disc_01	4.1833335	1	NA	14	320
30	31	num.displays_06	165458.5	1	NA	15	320
32	33	num.displays_01	1697.5	1	NA	16	320
34	35	num.displays_02	1341	1	NA	17	320
0	0	NA	0	-1	1	18	320
0	0	NA	0	-1	0	19	320
36	37	num.displays_00	1014.5	1	NA	20	320
38	39	burstiness_05	0.5	1	NA	21	320
0	0	NA	0	-1	0	22	320
40	41	num.displays_06	3430	1	NA	23	320
42	43	attention.level.author_06	0.0001735	1	NA	24	320
0	0	NA	0	-1	0	25	320
44	45	num.authors.topic_03	3.5	1	NA	26	320
0	0	NA	0	-1	1	27	320
46	47	num.new.disc_05	5.5	1	NA	28	320
48	49	atomic.containers_03	134	1	NA	29	320
50	51	num.new.disc_04	6.5	1	NA	30	320
0	0	NA	0	-1	1	31	320
52	53	auth.increase_07	25.5	1	NA	32	320
0	0	NA	0	-1	1	33	320
54	55	avg.disc.length_07	4.5	1	NA	34	320
0	0	NA	0	-1	0	35	320
56	57	attention.level.contrib_05	0.0021145	1	NA	36	320
58	59	num.authors.topic_03	0.5	1	NA	37	320
60	61	num.displays_05	2921.5	1	NA	38	320
0	0	NA	0	-1	0	39	320
0	0	NA	0	-1	0	40	320
0	0	NA	0	-1	1	41	320
0	0	NA	0	-1	0	42	320
62	63	avg.disc.length_02	104.5	1	NA	43	320
0	0	NA	0	-1	0	44	320
0	0	NA	0	-1	0	45	320
64	65	attention.level.author_07	0.0035645	1	NA	46	320
0	0	NA	0	-1	0	47	320
66	67	avg.auths.per.disc_06	4.3666665	1	NA	48	320
0	0	NA	0	-1	0	49	320
68	69	num.displays_02	26121	1	NA	50	320
70	71	num.displays_02	2323	1	NA	51	320
72	73	auth.increase_05	0.5	1	NA	52	320
0	0	NA	0	-1	1	53	320
74	75	avg.disc.length_06	69.5	1	NA	54	320
0	0	NA	0	-1	0	55	320
76	77	auth.increase_07	9	1	NA	56	320
0	0	NA	0	-1	0	57	320
0	0	NA	0	-1	0	58	320
0	0	NA	0	-1	0	59	320
0	0	NA	0	-1	0	60	320
0	0	NA	0	-1	1	61	320
78	79	atomic.containers_07	139	1	NA	62	320
0	0	NA	0	-1	0	63	320
80	81	contribution.sparseness_00	0.0017715	1	NA	64	320
0	0	NA	0	-1	1	65	320
0	0	NA	0	-1	1	66	320
82	83	attention.level.author_05	0.0012235	1	NA	67	320
84	85	avg.disc.length_07	84.25	1	NA	68	320
0	0	NA	0	-1	0	69	320
0	0	NA	0	-1	0	70	320
86	87	contribution.sparseness_07	0.0022345	1	NA	71	320
88	89	attention.level.author_06	0.003735	1	NA	72	320
90	91	num.displays_01	748	1	NA	73	320
92	93	atomic.containers_06	7	1	NA	74	320
0	0	NA	0	-1	0	75	320
94	95	attention.level.contrib_03	0.003084	1	NA	76	320
0	0	NA	0	-1	0	77	320
96	97	attention.level.author_00	0.012483	1	NA	78	320
0	0	NA	0	-1	0	79	320
0	0	NA	0	-1	1	80	320
0	0	NA	0	-1	0	81	320
0	0	NA	0	-1	0	82	320
98	99	contribution.sparseness_00	0.042813	1	NA	83	320
0	0	NA	0	-1	1	84	320
0	0	NA	0	-1	0	85	320
0	0	NA	0	-1	1	86	320
0	0	NA	0	-1	1	87	320
0	0	NA	0	-1	0	88	320
0	0	NA	0	-1	0	89	320
0	0	NA	0	-1	0	90	320
0	0	NA	0	-1	0	91	320
0	0	NA	0	-1	0	92	320
0	0	NA	0	-1	0	93	320
0	0	NA	0	-1	0	94	320
0	0	NA	0	-1	1	95	320
0	0	NA	0	-1	0	96	320
0	0	NA	0	-1	1	97	320
0	0	NA	0	-1	1	98	320
0	0	NA	0	-1	0	99	320
2	3	num.displays_02	1785.5	1	NA	1	321
4	5	num.displays_06	1294.5	1	NA	2	321
6	7	num.displays_06	4426	1	NA	3	321
8	9	attention.level.contrib_01	0.0168145	1	NA	4	321
10	11	avg.auths.per.disc_00	3.9375	1	NA	5	321
12	13	avg.auths.per.disc_05	3.154762	1	NA	6	321
14	15	attention.level.author_04	0.010344	1	NA	7	321
16	17	auth.increase_07	17	1	NA	8	321
0	0	NA	0	-1	1	9	321
18	19	attention.level.contrib_05	0.000199	1	NA	10	321
20	21	num.displays_01	1941.5	1	NA	11	321
22	23	num.displays_06	2903	1	NA	12	321
24	25	avg.disc.length_06	57.75	1	NA	13	321
26	27	num.displays_04	25946.5	1	NA	14	321
28	29	avg.auths.per.disc_05	3.302174	1	NA	15	321
30	31	num.displays_00	399	1	NA	16	321
0	0	NA	0	-1	0	17	321
32	33	avg.auths.per.disc_06	6.75	1	NA	18	321
34	35	num.displays_02	1338.5	1	NA	19	321
36	37	attention.level.author_06	0.006607	1	NA	20	321
0	0	NA	0	-1	1	21	321
0	0	NA	0	-1	0	22	321
38	39	avg.disc.length_00	50.25	1	NA	23	321
40	41	num.displays_01	1348	1	NA	24	321
0	0	NA	0	-1	1	25	321
42	43	avg.auths.per.disc_05	3.3095235	1	NA	26	321
0	0	NA	0	-1	0	27	321
0	0	NA	0	-1	1	28	321
44	45	num.displays_04	110738	1	NA	29	321
46	47	num.displays_07	1432.5	1	NA	30	321
48	49	num.authors.topic_00	31.5	1	NA	31	321
50	51	num.displays_01	1693	1	NA	32	321
0	0	NA	0	-1	1	33	321
0	0	NA	0	-1	0	34	321
0	0	NA	0	-1	0	35	321
52	53	num.displays_07	1564	1	NA	36	321
0	0	NA	0	-1	0	37	321
0	0	NA	0	-1	1	38	321
0	0	NA	0	-1	0	39	321
0	0	NA	0	-1	0	40	321
54	55	avg.disc.length_04	21.541667	1	NA	41	321
56	57	num.authors.topic_03	4.5	1	NA	42	321
58	59	burstiness_06	0.775	1	NA	43	321
60	61	avg.auths.per.disc_03	3.8397435	1	NA	44	321
0	0	NA	0	-1	1	45	321
62	63	num.displays_01	331.5	1	NA	46	321
0	0	NA	0	-1	1	47	321
64	65	avg.auths.per.disc_02	6.75	1	NA	48	321
0	0	NA	0	-1	1	49	321
0	0	NA	0	-1	0	50	321
0	0	NA	0	-1	1	51	321
0	0	NA	0	-1	0	52	321
0	0	NA	0	-1	0	53	321
0	0	NA	0	-1	1	54	321
0	0	NA	0	-1	1	55	321
0	0	NA	0	-1	1	56	321
0	0	NA	0	-1	1	57	321
66	67	avg.auths.per.disc_00	20.089286	1	NA	58	321
0	0	NA	0	-1	1	59	321
0	0	NA	0	-1	1	60	321
68	69	auth.increase_06	44	1	NA	61	321
70	71	attention.level.contrib_04	0.001935	1	NA	62	321
72	73	burstiness_04	0.875	1	NA	63	321
74	75	num.authors.topic_07	30.5	1	NA	64	321
76	77	burstiness_03	0.9859155	1	NA	65	321
78	79	atomic.containers_00	45.5	1	NA	66	321
0	0	NA	0	-1	1	67	321
80	81	avg.auths.per.disc_02	3.9642855	1	NA	68	321
0	0	NA	0	-1	1	69	321
82	83	avg.auths.per.disc_03	44.75	1	NA	70	321
0	0	NA	0	-1	0	71	321
84	85	num.displays_01	414.5	1	NA	72	321
0	0	NA	0	-1	0	73	321
86	87	num.displays_00	400.5	1	NA	74	321
0	0	NA	0	-1	1	75	321
88	89	num.authors.topic_05	17.5	1	NA	76	321
0	0	NA	0	-1	0	77	321
90	91	auth.increase_00	0.5	1	NA	78	321
92	93	number.total.disc_03	1.5	1	NA	79	321
0	0	NA	0	-1	1	80	321
94	95	contribution.sparseness_01	0.0287455	1	NA	81	321
96	97	atomic.containers_06	0.5	1	NA	82	321
0	0	NA	0	-1	0	83	321
0	0	NA	0	-1	0	84	321
0	0	NA	0	-1	0	85	321
0	0	NA	0	-1	1	86	321
98	99	attention.level.author_00	0.0045765	1	NA	87	321
0	0	NA	0	-1	0	88	321
0	0	NA	0	-1	0	89	321
0	0	NA	0	-1	1	90	321
0	0	NA	0	-1	1	91	321
0	0	NA	0	-1	0	92	321
0	0	NA	0	-1	1	93	321
0	0	NA	0	-1	1	94	321
0	0	NA	0	-1	1	95	321
0	0	NA	0	-1	0	96	321
0	0	NA	0	-1	0	97	321
0	0	NA	0	-1	0	98	321
0	0	NA	0	-1	0	99	321
2	3	attention.level.author_02	0.0014175	1	NA	1	322
4	5	num.displays_02	1583	1	NA	2	322
6	7	attention.level.author_00	0.002586	1	NA	3	322
8	9	num.displays_06	1227.5	1	NA	4	322
10	11	attention.level.author_02	0.0008665	1	NA	5	322
12	13	num.displays_05	1709.5	1	NA	6	322
14	15	num.displays_03	2197	1	NA	7	322
16	17	avg.disc.length_07	121	1	NA	8	322
18	19	auth.increase_07	0.5	1	NA	9	322
20	21	attention.level.contrib_01	0.0003215	1	NA	10	322
0	0	NA	0	-1	0	11	322
22	23	attention.level.author_05	0.0020365	1	NA	12	322
24	25	auth.increase_06	4.5	1	NA	13	322
0	0	NA	0	-1	0	14	322
26	27	num.displays_07	7953.5	1	NA	15	322
28	29	burstiness_01	0.1	1	NA	16	322
0	0	NA	0	-1	0	17	322
30	31	contribution.sparseness_02	0.0289915	1	NA	18	322
32	33	num.displays_01	1488.5	1	NA	19	322
34	35	atomic.containers_05	21.5	1	NA	20	322
0	0	NA	0	-1	1	21	322
36	37	num.authors.topic_03	14.5	1	NA	22	322
0	0	NA	0	-1	0	23	322
38	39	avg.disc.length_05	45.5	1	NA	24	322
0	0	NA	0	-1	0	25	322
40	41	avg.auths.per.disc_04	4.775	1	NA	26	322
42	43	attention.level.author_04	0.0079185	1	NA	27	322
44	45	num.displays_05	318	1	NA	28	322
46	47	num.displays_00	523.5	1	NA	29	322
48	49	attention.level.author_04	0.00853	1	NA	30	322
0	0	NA	0	-1	0	31	322
0	0	NA	0	-1	0	32	322
0	0	NA	0	-1	1	33	322
50	51	attention.level.contrib_05	0.001534	1	NA	34	322
0	0	NA	0	-1	0	35	322
52	53	contribution.sparseness_02	0.003295	1	NA	36	322
0	0	NA	0	-1	1	37	322
54	55	contribution.sparseness_01	0.004525	1	NA	38	322
0	0	NA	0	-1	1	39	322
0	0	NA	0	-1	1	40	322
56	57	burstiness_02	0.6904765	1	NA	41	322
58	59	number.total.disc_01	11.5	1	NA	42	322
60	61	avg.auths.per.disc_03	2.300905	1	NA	43	322
62	63	atomic.containers_05	30	1	NA	44	322
64	65	contribution.sparseness_07	0.0723	1	NA	45	322
66	67	attention.level.contrib_01	0.0001345	1	NA	46	322
0	0	NA	0	-1	0	47	322
68	69	avg.disc.length_06	11.5	1	NA	48	322
0	0	NA	0	-1	1	49	322
70	71	num.displays_05	3305.5	1	NA	50	322
0	0	NA	0	-1	1	51	322
0	0	NA	0	-1	1	52	322
72	73	num.displays_05	1373	1	NA	53	322
0	0	NA	0	-1	1	54	322
0	0	NA	0	-1	0	55	322
74	75	num.displays_03	8194	1	NA	56	322
0	0	NA	0	-1	0	57	322
76	77	auth.increase_04	10.5	1	NA	58	322
0	0	NA	0	-1	0	59	322
0	0	NA	0	-1	1	60	322
78	79	avg.auths.per.disc_01	4.393577	1	NA	61	322
80	81	avg.auths.per.disc_05	24	1	NA	62	322
0	0	NA	0	-1	0	63	322
82	83	avg.disc.length_00	3.75	1	NA	64	322
0	0	NA	0	-1	0	65	322
0	0	NA	0	-1	0	66	322
0	0	NA	0	-1	0	67	322
84	85	num.displays_06	1232.5	1	NA	68	322
0	0	NA	0	-1	0	69	322
86	87	num.displays_07	1820.5	1	NA	70	322
0	0	NA	0	-1	1	71	322
88	89	contribution.sparseness_06	0.0041155	1	NA	72	322
0	0	NA	0	-1	0	73	322
90	91	avg.auths.per.disc_07	14.2916665	1	NA	74	322
0	0	NA	0	-1	0	75	322
92	93	attention.level.author_04	0.0077285	1	NA	76	322
0	0	NA	0	-1	0	77	322
0	0	NA	0	-1	1	78	322
94	95	atomic.containers_07	618.5	1	NA	79	322
96	97	num.new.disc_04	0.5	1	NA	80	322
0	0	NA	0	-1	0	81	322
98	99	attention.level.author_05	0.000174	1	NA	82	322
0	0	NA	0	-1	0	83	322
0	0	NA	0	-1	1	84	322
0	0	NA	0	-1	0	85	322
0	0	NA	0	-1	0	86	322
0	0	NA	0	-1	1	87	322
0	0	NA	0	-1	0	88	322
0	0	NA	0	-1	0	89	322
0	0	NA	0	-1	1	90	322
0	0	NA	0	-1	1	91	322
0	0	NA	0	-1	1	92	322
0	0	NA	0	-1	0	93	322
0	0	NA	0	-1	1	94	322
0	0	NA	0	-1	1	95	322
0	0	NA	0	-1	0	96	322
0	0	NA	0	-1	0	97	322
0	0	NA	0	-1	0	98	322
0	0	NA	0	-1	0	99	322
2	3	num.displays_07	2235.5	1	NA	1	323
4	5	num.displays_03	695.5	1	NA	2	323
6	7	num.displays_05	3736.5	1	NA	3	323
8	9	num.displays_00	356.5	1	NA	4	323
10	11	attention.level.contrib_04	0.0001115	1	NA	5	323
12	13	attention.level.author_00	0.004717	1	NA	6	323
14	15	attention.level.author_07	0.007855	1	NA	7	323
16	17	number.total.disc_07	8.5	1	NA	8	323
18	19	num.new.disc_02	6.5	1	NA	9	323
20	21	num.displays_07	1458	1	NA	10	323
22	23	attention.level.contrib_05	0.001813	1	NA	11	323
24	25	avg.disc.length_05	104.5	1	NA	12	323
0	0	NA	0	-1	1	13	323
26	27	avg.disc.length_07	20.6904755	1	NA	14	323
28	29	attention.level.author_05	0.006894	1	NA	15	323
30	31	atomic.containers_07	136.5	1	NA	16	323
0	0	NA	0	-1	0	17	323
32	33	atomic.containers_07	130	1	NA	18	323
0	0	NA	0	-1	1	19	323
34	35	attention.level.author_01	0.003552	1	NA	20	323
36	37	avg.disc.length_02	100.5	1	NA	21	323
38	39	num.authors.topic_00	18.5	1	NA	22	323
0	0	NA	0	-1	0	23	323
40	41	attention.level.contrib_03	6.35e-05	1	NA	24	323
0	0	NA	0	-1	1	25	323
42	43	attention.level.author_03	0.0075035	1	NA	26	323
44	45	num.displays_04	18231	1	NA	27	323
0	0	NA	0	-1	1	28	323
46	47	avg.disc.length_05	68.6944425	1	NA	29	323
48	49	atomic.containers_00	7.5	1	NA	30	323
0	0	NA	0	-1	0	31	323
50	51	num.displays_03	225.5	1	NA	32	323
0	0	NA	0	-1	0	33	323
52	53	attention.level.contrib_05	0.0001615	1	NA	34	323
0	0	NA	0	-1	0	35	323
54	55	burstiness_07	0.4166665	1	NA	36	323
0	0	NA	0	-1	1	37	323
56	57	avg.auths.per.disc_04	34.25	1	NA	38	323
0	0	NA	0	-1	1	39	323
58	59	contribution.sparseness_06	0.0049165	1	NA	40	323
60	61	num.displays_03	4254	1	NA	41	323
62	63	attention.level.contrib_03	0.005758	1	NA	42	323
0	0	NA	0	-1	1	43	323
64	65	atomic.containers_01	27.5	1	NA	44	323
0	0	NA	0	-1	0	45	323
66	67	contribution.sparseness_06	0.00261	1	NA	46	323
0	0	NA	0	-1	0	47	323
68	69	avg.auths.per.disc_07	0.5	1	NA	48	323
0	0	NA	0	-1	0	49	323
0	0	NA	0	-1	0	50	323
70	71	auth.increase_03	0.5	1	NA	51	323
72	73	num.displays_03	697.5	1	NA	52	323
0	0	NA	0	-1	0	53	323
74	75	auth.increase_07	0.5	1	NA	54	323
0	0	NA	0	-1	0	55	323
76	77	attention.level.contrib_04	0.001041	1	NA	56	323
0	0	NA	0	-1	1	57	323
0	0	NA	0	-1	0	58	323
0	0	NA	0	-1	1	59	323
78	79	attention.level.contrib_01	0.0064365	1	NA	60	323
0	0	NA	0	-1	0	61	323
80	81	avg.auths.per.disc_05	6.0625	1	NA	62	323
0	0	NA	0	-1	0	63	323
82	83	attention.level.contrib_02	0.000174	1	NA	64	323
0	0	NA	0	-1	1	65	323
0	0	NA	0	-1	1	66	323
84	85	attention.level.contrib_00	0.0008385	1	NA	67	323
86	87	attention.level.author_06	0.0001735	1	NA	68	323
88	89	num.displays_01	148.5	1	NA	69	323
90	91	contribution.sparseness_00	0.0127435	1	NA	70	323
92	93	avg.auths.per.disc_06	2.55	1	NA	71	323
0	0	NA	0	-1	1	72	323
94	95	num.authors.topic_06	2.5	1	NA	73	323
0	0	NA	0	-1	0	74	323
0	0	NA	0	-1	1	75	323
96	97	num.authors.topic_06	28	1	NA	76	323
0	0	NA	0	-1	0	77	323
98	99	avg.auths.per.disc_00	3.65	1	NA	78	323
0	0	NA	0	-1	1	79	323
0	0	NA	0	-1	1	80	323
0	0	NA	0	-1	1	81	323
0	0	NA	0	-1	1	82	323
0	0	NA	0	-1	1	83	323
0	0	NA	0	-1	0	84	323
0	0	NA	0	-1	1	85	323
0	0	NA	0	-1	0	86	323
0	0	NA	0	-1	0	87	323
0	0	NA	0	-1	0	88	323
0	0	NA	0	-1	0	89	323
0	0	NA	0	-1	0	90	323
0	0	NA	0	-1	0	91	323
0	0	NA	0	-1	0	92	323
0	0	NA	0	-1	0	93	323
0	0	NA	0	-1	0	94	323
0	0	NA	0	-1	0	95	323
0	0	NA	0	-1	0	96	323
0	0	NA	0	-1	1	97	323
0	0	NA	0	-1	0	98	323
0	0	NA	0	-1	1	99	323
2	3	num.displays_00	2133	1	NA	1	324
4	5	attention.level.author_03	0.00036	1	NA	2	324
6	7	attention.level.author_07	0.0029875	1	NA	3	324
8	9	atomic.containers_00	1.5	1	NA	4	324
10	11	attention.level.author_00	0.014344	1	NA	5	324
12	13	atomic.containers_07	13.5	1	NA	6	324
14	15	attention.level.author_00	0.005145	1	NA	7	324
16	17	num.displays_02	1458.5	1	NA	8	324
18	19	contribution.sparseness_00	0.004008	1	NA	9	324
20	21	num.displays_00	964.5	1	NA	10	324
0	0	NA	0	-1	1	11	324
22	23	avg.disc.length_05	80.625	1	NA	12	324
0	0	NA	0	-1	0	13	324
24	25	atomic.containers_00	18.5	1	NA	14	324
26	27	num.displays_06	168656.5	1	NA	15	324
28	29	num.displays_06	1226	1	NA	16	324
0	0	NA	0	-1	0	17	324
0	0	NA	0	-1	1	18	324
30	31	num.displays_03	1037.5	1	NA	19	324
32	33	num.displays_07	1926	1	NA	20	324
34	35	atomic.containers_03	21.5	1	NA	21	324
36	37	contribution.sparseness_00	0.003972	1	NA	22	324
0	0	NA	0	-1	1	23	324
38	39	num.authors.topic_06	22.5	1	NA	24	324
40	41	auth.increase_06	4.5	1	NA	25	324
42	43	num.authors.topic_04	0.5	1	NA	26	324
0	0	NA	0	-1	0	27	324
44	45	num.authors.topic_07	32	1	NA	28	324
46	47	num.displays_02	882	1	NA	29	324
48	49	num.authors.topic_01	5.5	1	NA	30	324
0	0	NA	0	-1	0	31	324
50	51	num.authors.topic_05	2.5	1	NA	32	324
0	0	NA	0	-1	1	33	324
52	53	attention.level.contrib_04	9.65e-05	1	NA	34	324
0	0	NA	0	-1	0	35	324
54	55	avg.disc.length_05	22.854167	1	NA	36	324
56	57	num.authors.topic_03	7.5	1	NA	37	324
58	59	attention.level.author_04	0.001747	1	NA	38	324
0	0	NA	0	-1	1	39	324
0	0	NA	0	-1	1	40	324
0	0	NA	0	-1	0	41	324
0	0	NA	0	-1	0	42	324
60	61	num.authors.topic_05	35.5	1	NA	43	324
62	63	num.displays_05	1003.5	1	NA	44	324
0	0	NA	0	-1	1	45	324
0	0	NA	0	-1	0	46	324
0	0	NA	0	-1	0	47	324
64	65	attention.level.contrib_06	0.000273	1	NA	48	324
0	0	NA	0	-1	0	49	324
66	67	num.displays_04	476	1	NA	50	324
68	69	attention.level.author_03	0.000373	1	NA	51	324
0	0	NA	0	-1	0	52	324
70	71	num.displays_01	2001.5	1	NA	53	324
0	0	NA	0	-1	1	54	324
0	0	NA	0	-1	1	55	324
72	73	num.displays_05	2966.5	1	NA	56	324
0	0	NA	0	-1	1	57	324
0	0	NA	0	-1	1	58	324
0	0	NA	0	-1	1	59	324
74	75	avg.auths.per.disc_05	3.9642855	1	NA	60	324
76	77	avg.auths.per.disc_03	4.7189745	1	NA	61	324
78	79	attention.level.author_04	0.001368	1	NA	62	324
0	0	NA	0	-1	0	63	324
80	81	num.authors.topic_06	3.5	1	NA	64	324
0	0	NA	0	-1	0	65	324
0	0	NA	0	-1	0	66	324
82	83	contribution.sparseness_03	0.0701975	1	NA	67	324
0	0	NA	0	-1	1	68	324
84	85	num.authors.topic_07	37	1	NA	69	324
86	87	attention.level.author_03	0.0028995	1	NA	70	324
0	0	NA	0	-1	1	71	324
0	0	NA	0	-1	0	72	324
0	0	NA	0	-1	1	73	324
0	0	NA	0	-1	1	74	324
88	89	attention.level.author_04	0.0018035	1	NA	75	324
0	0	NA	0	-1	1	76	324
90	91	num.new.disc_03	37.5	1	NA	77	324
92	93	num.displays_00	249.5	1	NA	78	324
0	0	NA	0	-1	0	79	324
94	95	attention.level.author_01	0.0013065	1	NA	80	324
0	0	NA	0	-1	1	81	324
96	97	num.displays_02	1171.5	1	NA	82	324
0	0	NA	0	-1	0	83	324
98	99	num.displays_07	1139	1	NA	84	324
0	0	NA	0	-1	1	85	324
0	0	NA	0	-1	0	86	324
0	0	NA	0	-1	1	87	324
0	0	NA	0	-1	0	88	324
0	0	NA	0	-1	1	89	324
0	0	NA	0	-1	1	90	324
0	0	NA	0	-1	1	91	324
